S121C	2025-05-22 16:30:50
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
1.223317E-06	336760
1.223498E-06	337060
1.223651E-06	337360
1.223580E-06	337660
1.224991E-06	337960
1.223720E-06	338260
1.223838E-06	338560
1.223943E-06	338860
1.223375E-06	339160
1.223457E-06	339460
1.223725E-06	339760
1.223412E-06	340060
1.224059E-06	340360
1.223926E-06	340661
1.224255E-06	340961
1.223980E-06	341261
1.224311E-06	341561
1.224380E-06	341861
1.224437E-06	342161
1.224239E-06	342461
1.224881E-06	342761
1.225375E-06	343061
1.224701E-06	343361
1.224068E-06	343661
1.223258E-06	343961
1.224028E-06	344261
1.225061E-06	344561
1.223950E-06	344861
1.228595E-06	345161
1.263894E-06	345461
1.267154E-06	345761
1.266984E-06	346061
1.267121E-06	346361
1.266978E-06	346661
1.266241E-06	346961
1.266265E-06	347261
1.266028E-06	347561
1.266911E-06	347863
1.266881E-06	348163
1.267289E-06	348463
1.267280E-06	348763
1.268774E-06	349063
1.269914E-06	349363
1.269770E-06	349663
1.270443E-06	349963
1.269944E-06	350263
1.270335E-06	350563
1.270282E-06	350863
1.269811E-06	351163
1.270005E-06	351463
1.270124E-06	351763
1.270922E-06	352063
1.270263E-06	352363
1.270431E-06	352663
1.270764E-06	352963
1.271092E-06	353263
1.270633E-06	353563
1.270208E-06	353863
1.270426E-06	354163
1.270584E-06	354463
1.270396E-06	354763
1.270545E-06	355063
1.304678E-06	355365
1.315680E-06	355665
1.316505E-06	355965
1.316657E-06	356265
1.317141E-06	356565
1.316979E-06	356865
1.317317E-06	357165
1.317741E-06	357465
1.317152E-06	357765
1.316037E-06	358071
1.318070E-06	358373
1.317510E-06	358673
1.317393E-06	358973
1.318226E-06	359273
1.319521E-06	359573
1.321230E-06	359873
1.318281E-06	360173
1.318550E-06	360473
1.318220E-06	360773
1.317907E-06	361073
1.318569E-06	361373
1.317961E-06	361673
1.317551E-06	361973
1.317779E-06	362273
1.317960E-06	362574
1.317436E-06	362874
1.317544E-06	363174
1.317693E-06	363474
1.317717E-06	363774
1.317962E-06	364074
1.318982E-06	364374
1.317820E-06	364674
1.318204E-06	364974
1.334759E-06	365274
1.360830E-06	365574
1.361362E-06	365874
1.361563E-06	366174
1.361370E-06	366474
1.361525E-06	366774
1.361487E-06	367074
1.361924E-06	367374
1.361421E-06	367674
1.361371E-06	367974
1.361994E-06	368274
1.363601E-06	368574
1.362814E-06	368874
1.362344E-06	369174
1.362957E-06	369474
1.362565E-06	369775
1.362244E-06	370075
1.362163E-06	370375
1.362479E-06	370675
1.362860E-06	370975
1.362723E-06	371275
1.362980E-06	371575
1.363249E-06	371875
